timestamp,symbol,start_date,end_date,strategy_profile,linucb_confidence,neural_confidence,ucbv_confidence,avg_confidence,max_confidence,confidence_variance,news_sentiment,news_confidence,market_impact,cache_hit,processing_time_ms,executed
2025-09-10T23:49:59.982656+00:00,SYMBOL_006,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6492724527103031,0.7304241509034344,0.9,0.11994498347081688,0.0,0.0,0.0,True,103.00731658935547,False
2025-09-10T23:50:00.085840+00:00,SYMBOL_007,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6484802427625513,0.7301600809208505,0.9,0.12012409408933317,0.0,0.0,0.0,True,103.09052467346191,False
2025-09-10T23:50:00.188952+00:00,SYMBOL_008,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6476871063490973,0.7298957021163658,0.9,0.1203043083559898,0.0,0.0,0.0,True,103.03163528442383,False
2025-09-10T23:50:00.291677+00:00,SYMBOL_009,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6468930737357456,0.7296310245785819,0.9,0.12048561845646061,0.0,0.0,0.0,True,102.6613712310791,False
2025-09-10T23:50:00.395069+00:00,SYMBOL_010,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6460981753287623,0.7293660584429208,0.9,0.12066801638858815,0.0,0.0,0.0,True,103.30700874328613,False
2025-09-10T23:50:00.498655+00:00,SYMBOL_011,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6453024416703381,0.7291008138901128,0.9,0.1208514939640464,0.0,0.0,0.0,True,103.51347923278809,False
2025-09-10T23:50:00.602648+00:00,SYMBOL_012,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6445059034340047,0.7288353011446683,0.9,0.12103604281007221,0.0,0.0,0.0,True,103.89852523803711,False
2025-09-10T23:50:00.705996+00:00,SYMBOL_013,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6437085914200088,0.7285695304733363,0.9,0.12122165437126439,0.0,0.0,0.0,True,103.19781303405762,False
2025-09-10T23:50:00.808763+00:00,SYMBOL_014,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6429105365506439,0.7283035121835479,0.9,0.12140831991144954,0.0,0.0,0.0,True,102.70142555236816,False
2025-09-10T23:50:00.912015+00:00,SYMBOL_015,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6421117698655407,0.7280372566218469,0.9,0.12159603051561378,0.0,0.0,0.0,True,103.15823554992676,False
